dataset,gap,window_id,start,MAE_EBM,RMSE_EBM,R2_EBM,MAE_AR2,MAE_Lin,UNC_mean,arch
ecg,10,66,136,0.9652619361877441,1.350959062576294,-0.1878587007522583,0.9552160501480103,0.9533729553222656,0.04790143296122551,softsign_raw
ecg,10,67,153,0.8612169027328491,1.215023159980774,0.09016543626785278,0.9389606714248657,0.9888364672660828,0.03454827889800072,softsign_raw
ecg,10,68,25,0.9255824089050293,1.3144170045852661,-0.06477940082550049,0.9378318786621094,0.9888364672660828,0.011146982200443745,softsign_raw
ecg,10,69,116,1.036220908164978,1.50242280960083,-0.36064302921295166,1.0300532579421997,1.0368508100509644,0.015368076972663403,softsign_raw
ecg,10,70,60,0.9561260342597961,1.438101053237915,-0.2709035873413086,0.919798731803894,0.9763792753219604,0.007735618855804205,softsign_raw
ecg,10,71,3,0.9886053204536438,1.3689887523651123,-0.1479053497314453,0.9950648546218872,1.0021817684173584,0.009629187174141407,softsign_raw
ecg,10,72,156,0.907294750213623,1.246692419052124,-0.03465747833251953,0.8678665161132812,0.9185498952865601,0.04341503232717514,softsign_raw
ecg,10,73,28,0.8984965085983276,1.240670919418335,-0.024686813354492188,0.8663927912712097,0.9185498952865601,0.01623360998928547,softsign_raw
ecg,10,74,101,1.0169126987457275,1.4568276405334473,-0.28317129611968994,1.0192699432373047,1.0025382041931152,0.05893896147608757,softsign_raw
ecg,10,75,168,0.9060896635055542,1.2213561534881592,0.0669676661491394,0.9860504865646362,0.9793416261672974,0.03493257611989975,softsign_raw
ecg,10,76,103,1.0161837339401245,1.4965381622314453,-0.34300291538238525,1.0223881006240845,1.0171390771865845,0.016200942918658257,softsign_raw
ecg,10,77,39,0.9467447996139526,1.3093570470809937,-0.07415711879730225,0.9526697993278503,0.9912086725234985,0.015095057897269726,softsign_raw
ecg,10,78,172,0.8515697717666626,1.1835496425628662,0.07067102193832397,0.9395149350166321,0.9297372698783875,0.034703806042671204,softsign_raw
ecg,10,79,44,0.9417057037353516,1.385320782661438,-0.2732018232345581,0.939268946647644,0.9297372698783875,0.014710468240082264,softsign_raw
ecg,10,80,116,1.034153938293457,1.3424843549728394,-0.2649049758911133,0.8950115442276001,0.8896621465682983,0.05750951170921326,softsign_raw
ecg,10,81,129,1.0570603609085083,1.42046058177948,-0.2667659521102905,0.9914169311523438,1.0310554504394531,0.056119777262210846,softsign_raw
ecg,10,82,147,0.9944488406181335,1.4516061544418335,-0.3390735387802124,0.9299002885818481,0.9476426839828491,0.020557761192321777,softsign_raw
ecg,10,83,19,0.9203120470046997,1.329426646232605,-0.12314426898956299,0.9301465749740601,0.9476426839828491,0.017063334584236145,softsign_raw
ecg,10,84,177,0.88597172498703,1.2055473327636719,0.10433053970336914,0.9725793600082397,1.0276209115982056,0.04053197801113129,softsign_raw
ecg,10,85,118,0.9581111073493958,1.3678323030471802,-0.18682849407196045,0.9351485967636108,0.9621370434761047,0.023816030472517014,softsign_raw
ecg,10,86,58,0.9239832162857056,1.3779758214950562,-0.2628324031829834,0.8742977380752563,0.9445235133171082,0.04563594609498978,softsign_raw
ecg,10,87,137,0.8300363421440125,1.1704339981079102,0.13226795196533203,0.9688531160354614,0.9734513163566589,0.041020266711711884,softsign_raw
ecg,10,88,9,0.9443448781967163,1.3268485069274902,-0.11515307426452637,0.9707853198051453,0.9734513163566589,0.011228778399527073,softsign_raw
ecg,10,89,163,0.8718559145927429,1.1972943544387817,0.09929728507995605,0.9549090266227722,0.9900973439216614,0.040634844452142715,softsign_raw
ecg,10,90,35,0.9507595896720886,1.315736174583435,-0.08772051334381104,0.9540179967880249,0.9900973439216614,0.010853136889636517,softsign_raw
ecg,10,91,184,0.931512176990509,1.2360843420028687,0.04721689224243164,0.9579366445541382,0.9710749387741089,0.07639602571725845,softsign_raw
ecg,10,92,56,0.974686324596405,1.42274010181427,-0.2622605562210083,0.9570595622062683,0.9710749387741089,0.011890111491084099,softsign_raw
ecg,10,93,65,0.9165902137756348,1.357177495956421,-0.27882325649261475,0.9011786580085754,0.9354984164237976,0.07178180664777756,softsign_raw
ecg,10,94,148,0.8329460024833679,1.1906508207321167,0.1023944616317749,0.923603355884552,0.9833863973617554,0.033302463591098785,softsign_raw
ecg,10,95,20,0.908177375793457,1.3224321603775024,-0.10729539394378662,0.9226630926132202,0.9833863973617554,0.013087828643620014,softsign_raw
ecg,10,96,178,0.7975543737411499,1.1866660118103027,0.09425967931747437,0.9258748888969421,0.9612591862678528,0.0444902703166008,softsign_raw
ecg,10,97,50,0.95228511095047,1.4314663410186768,-0.3179805278778076,0.9244921803474426,0.9612591862678528,0.013029562309384346,softsign_raw
ecg,10,98,59,0.9665244221687317,1.4046738147735596,-0.2583221197128296,0.9569041132926941,0.9499835968017578,0.010557803325355053,softsign_raw
ecg,10,99,65,0.9226841926574707,1.3912514448165894,-0.2902899980545044,0.9027414321899414,0.9541157484054565,0.007386335637420416,softsign_raw
ecg,10,100,71,0.9326888918876648,1.3990720510482788,-0.3067317008972168,0.9270297288894653,0.9321670532226562,0.0076693943701684475,softsign_raw
ecg,10,101,151,0.817332923412323,1.2042545080184937,0.09735369682312012,0.9297267198562622,0.9968132972717285,0.03260308876633644,softsign_raw
ecg,10,102,23,0.9029911160469055,1.332956075668335,-0.10589194297790527,0.9274371862411499,0.9968132972717285,0.012538045644760132,softsign_raw
ecg,10,103,175,0.8532007336616516,1.18871009349823,0.12295275926589966,0.9757267832756042,0.973868727684021,0.039227016270160675,softsign_raw
ecg,10,104,47,0.9863478541374207,1.4236470460891724,-0.25798606872558594,0.9741853475570679,0.973868727684021,0.012102382257580757,softsign_raw
ecg,10,105,56,0.9720492362976074,1.396729826927185,-0.27364790439605713,0.9559210538864136,0.9561784863471985,0.015199664048850536,softsign_raw
ecg,10,106,131,0.8031417727470398,1.161015510559082,0.1067054271697998,0.8886781930923462,0.9349018931388855,0.03697153925895691,softsign_raw
ecg,10,107,3,0.8820295333862305,1.2906453609466553,-0.10390710830688477,0.8914259672164917,0.9349018931388855,0.012769101187586784,softsign_raw
ecg,10,108,7,0.9513149261474609,1.3163390159606934,-0.10162651538848877,0.9629954099655151,1.012196660041809,0.007792191114276648,softsign_raw
ecg,10,109,142,0.9381925463676453,1.2820993661880493,0.06930398941040039,1.0362943410873413,1.0436716079711914,0.03332507610321045,softsign_raw
ecg,10,110,158,1.046640157699585,1.4166851043701172,-0.176438570022583,0.9944620132446289,1.0019534826278687,0.04138479754328728,softsign_raw
ecg,10,111,30,0.9972538948059082,1.3707106113433838,-0.10132169723510742,0.9965523481369019,1.0019534826278687,0.005811612121760845,softsign_raw
ecg,10,112,123,0.9357432126998901,1.3912429809570312,-0.1815178394317627,0.964785099029541,0.9420331716537476,0.008016387932002544,softsign_raw
ecg,10,113,65,1.0014108419418335,1.4720510244369507,-0.293704628944397,0.9992765188217163,0.9877924919128418,0.11627986282110214,softsign_raw
ecg,10,114,139,1.0420136451721191,1.4201842546463013,-0.156133770942688,0.9861138463020325,1.0538972616195679,0.036454927176237106,softsign_raw
ecg,10,115,73,1.0173028707504272,1.4759422540664673,-0.27514612674713135,1.012616515159607,1.044859528541565,0.027119573205709457,softsign_raw
ecg,10,116,7,0.9139361381530762,1.3397870063781738,-0.08718836307525635,0.9388802647590637,1.0112130641937256,0.006021260749548674,softsign_raw
ecg,10,117,175,0.8002587556838989,1.1892470121383667,0.0888603925704956,0.9438431859016418,0.9544221758842468,0.05999261885881424,softsign_raw
ecg,10,118,47,0.9587310552597046,1.4153649806976318,-0.2905583381652832,0.9401835203170776,0.9544221758842468,0.012884492985904217,softsign_raw
ecg,10,119,162,0.8873655200004578,1.2310594320297241,0.05790668725967407,1.0075422525405884,0.9873477816581726,0.0842643678188324,softsign_raw
ecg,10,120,171,0.9931741952896118,1.3204011917114258,-0.03676712512969971,1.0345838069915771,1.0262900590896606,0.04087289795279503,softsign_raw
ecg,10,121,184,0.9670339822769165,1.3427520990371704,-0.1316126585006714,0.9464439153671265,0.9585524797439575,0.04692087695002556,softsign_raw
ecg,10,122,56,0.9692727327346802,1.4129377603530884,-0.25300323963165283,0.9439784288406372,0.9585524797439575,0.02543575130403042,softsign_raw
ecg,10,123,134,1.0160056352615356,1.4541071653366089,-0.2762129306793213,0.9903247952461243,0.9940544366836548,0.05624357610940933,softsign_raw
ecg,10,124,6,0.9812601208686829,1.3700896501541138,-0.13299560546875,0.9944480061531067,0.9940544366836548,0.008539333008229733,softsign_raw
ecg,10,125,150,1.0886428356170654,1.3914852142333984,-0.17822575569152832,1.0022684335708618,0.9816206097602844,0.03538445383310318,softsign_raw
ecg,10,126,89,1.0188534259796143,1.4549298286437988,-0.2786591053009033,0.9968782663345337,1.0006904602050781,0.036020390689373016,softsign_raw
ecg,10,127,30,0.9270983934402466,1.2790601253509521,-0.07148921489715576,0.9314891695976257,0.9422284364700317,0.009774685837328434,softsign_raw
ecg,10,128,119,0.9998153448104858,1.4841164350509644,-0.3010733127593994,1.0003658533096313,1.005901575088501,0.025247683748602867,softsign_raw
ecg,10,129,63,0.9692426919937134,1.4298914670944214,-0.2565789222717285,0.9583736658096313,0.9697335958480835,0.017029443755745888,softsign_raw
ecg,10,130,7,0.8811697959899902,1.3166333436965942,-0.10114443302154541,0.8827798962593079,0.9484170079231262,0.009472718462347984,softsign_raw
ecg,10,131,99,0.9874051213264465,1.468530297279358,-0.28067779541015625,0.9702025651931763,1.016564130783081,0.01721721515059471,softsign_raw
ecg,10,132,190,1.2610408067703247,1.669263243675232,-0.13550114631652832,1.273627758026123,1.348759412765503,0.04924993962049484,softsign_raw
ecg,10,133,62,1.3166553974151611,1.8450555801391602,-0.3872567415237427,1.2736433744430542,1.348759412765503,0.03984926640987396,softsign_raw
ecg,10,134,153,0.9848374128341675,1.3104714155197144,0.010310947895050049,1.0005728006362915,1.0293480157852173,0.045315928757190704,softsign_raw
ecg,10,135,95,1.0156773328781128,1.4928069114685059,-0.26882219314575195,0.993881344795227,0.9975884556770325,0.016481341794133186,softsign_raw
ecg,10,136,107,0.9689487218856812,1.442754864692688,-0.2730238437652588,0.9327546954154968,1.0039570331573486,0.0534074604511261,softsign_raw
ecg,10,137,120,1.0192840099334717,1.4166197776794434,-0.21183335781097412,1.0241897106170654,1.0129016637802124,0.006822423543781042,softsign_raw
ecg,10,138,64,1.0143297910690308,1.4319252967834473,-0.22881770133972168,1.0044022798538208,0.9866660237312317,0.03302453085780144,softsign_raw
ecg,10,139,78,0.9509636163711548,1.4395194053649902,-0.2556859254837036,0.9349889755249023,0.9753385782241821,0.012148676440119743,softsign_raw
ecg,10,140,90,0.9574674367904663,1.4362703561782837,-0.2885662317276001,0.9477101564407349,0.9618015289306641,0.014653000049293041,softsign_raw
ecg,10,141,102,0.9970213770866394,1.4607582092285156,-0.3287010192871094,0.9676669836044312,1.017212152481079,0.010252457112073898,softsign_raw
ecg,10,142,43,0.9740533828735352,1.4105209112167358,-0.2613863945007324,0.9504190683364868,0.9647234082221985,0.016841929405927658,softsign_raw
ecg,10,143,128,1.0266931056976318,1.4061092138290405,-0.23267662525177002,0.9950910806655884,0.9782191514968872,0.07143584638834,softsign_raw
ecg,10,144,70,1.0245610475540161,1.4552005529403687,-0.2689248323440552,1.0136181116104126,1.0043785572052002,0.03177012875676155,softsign_raw
ecg,10,145,81,0.9923897981643677,1.4484975337982178,-0.35680699348449707,0.9811638593673706,0.9764063954353333,0.003359875176101923,softsign_raw
ecg,10,146,166,0.8475586175918579,1.2102524042129517,0.0568355917930603,0.9200668334960938,0.9389687776565552,0.05129799246788025,softsign_raw
ecg,10,147,38,0.9171061515808105,1.287825345993042,-0.06794631481170654,0.9196050763130188,0.9389687776565552,0.00637801131233573,softsign_raw
ecg,10,148,51,0.9305965304374695,1.3516879081726074,-0.26204097270965576,0.9239961504936218,0.9030467867851257,0.010312004014849663,softsign_raw
ecg,10,149,65,0.9648638963699341,1.3855195045471191,-0.23082733154296875,0.922888457775116,0.9734480977058411,0.1092858761548996,softsign_raw
ecg,10,150,85,1.043872594833374,1.4771348237991333,-0.29824042320251465,1.0384495258331299,1.0278189182281494,0.01424630917608738,softsign_raw
ecg,10,151,27,0.9692533612251282,1.3376961946487427,-0.11799705028533936,0.984099268913269,0.973708987236023,0.014115924015641212,softsign_raw
ecg,10,152,117,0.9959786534309387,1.4652152061462402,-0.27771174907684326,0.9742754697799683,1.0124876499176025,0.013358513824641705,softsign_raw
ecg,10,153,133,0.9451080560684204,1.429521918296814,-0.25193846225738525,0.9261002540588379,0.9569745063781738,0.02543320320546627,softsign_raw
ecg,10,154,5,0.918695330619812,1.3364983797073364,-0.09430480003356934,0.9278457760810852,0.9569745063781738,0.009428316727280617,softsign_raw
ecg,10,155,98,0.9793030619621277,1.4606695175170898,-0.2518841028213501,0.9785629510879517,0.9570207595825195,0.015383318066596985,softsign_raw
ecg,10,156,44,1.0339126586914062,1.4245049953460693,-0.2377251386642456,1.0089020729064941,1.0025242567062378,0.03677020221948624,softsign_raw
ecg,10,157,135,0.9933500289916992,1.4482728242874146,-0.2653954029083252,0.9774605631828308,0.9968920946121216,0.019235709682106972,softsign_raw
ecg,10,158,150,0.9126027226448059,1.32846999168396,-0.09214448928833008,0.9624196887016296,0.9715738296508789,0.03337448090314865,softsign_raw
ecg,10,159,92,0.9832457304000854,1.4658223390579224,-0.30914902687072754,0.9694125056266785,0.987026035785675,0.006141413003206253,softsign_raw
ecg,10,160,100,0.9715385437011719,1.4560626745224,-0.27405083179473877,0.9851480722427368,0.9757274389266968,0.011003224179148674,softsign_raw
ecg,10,161,41,1.0391532182693481,1.4598833322525024,-0.28315579891204834,1.0281872749328613,1.0361008644104004,0.02869051694869995,softsign_raw
ecg,10,162,182,0.8231701850891113,1.2117364406585693,0.10411745309829712,0.9571954607963562,0.9756233096122742,0.033131927251815796,softsign_raw
ecg,10,163,54,0.9637690782546997,1.4450167417526245,-0.27403247356414795,0.9527947306632996,0.9756233096122742,0.06321264058351517,softsign_raw
ecg,10,164,122,0.8650416135787964,1.1664098501205444,0.14278995990753174,0.9814175367355347,0.9889850616455078,0.03317413106560707,softsign_raw
ecg,10,165,59,0.9748510122299194,1.3955357074737549,-0.2565906047821045,0.9617308378219604,0.964651882648468,0.1321379542350769,softsign_raw
ecg,10,166,65,0.9598110914230347,1.4612023830413818,-0.3073084354400635,0.9419296979904175,0.9789986610412598,0.0029481814708560705,softsign_raw
ecg,10,167,5,0.935488224029541,1.3377318382263184,-0.10559225082397461,0.9472403526306152,0.9861187934875488,0.012253141961991787,softsign_raw
ecg,10,168,84,0.9605606198310852,1.4249972105026245,-0.2604573965072632,0.9227091073989868,0.9859711527824402,0.010294368490576744,softsign_raw
ecg,10,169,160,0.8420075178146362,1.1713998317718506,0.15058672428131104,0.9515414237976074,0.9660956263542175,0.0347614511847496,softsign_raw
ecg,10,170,100,1.0094873905181885,1.4449790716171265,-0.2752227783203125,1.0095922946929932,0.9974144101142883,0.06519211083650589,softsign_raw
ecg,10,171,178,0.9259133338928223,1.2594115734100342,0.013763070106506348,1.011898398399353,0.9970730543136597,0.0308526661247015,softsign_raw
ecg,10,172,119,0.9849454760551453,1.4176229238510132,-0.25494396686553955,0.9328559041023254,0.9601353406906128,0.07035715878009796,softsign_raw
ecg,10,173,128,1.0001294612884521,1.3840078115463257,-0.240098237991333,0.8717553019523621,0.946002185344696,0.05645836517214775,softsign_raw
ecg,10,174,136,0.8866487741470337,1.2396601438522339,0.041773200035095215,0.9849666357040405,0.9747709035873413,0.03270156309008598,softsign_raw
ecg,10,175,76,0.9568120241165161,1.4082226753234863,-0.2752307653427124,0.9174398183822632,0.966962456703186,0.01804204471409321,softsign_raw
ecg,10,176,87,0.9725071787834167,1.401085376739502,-0.24994981288909912,0.9670984148979187,0.9504246711730957,0.018922636285424232,softsign_raw
ecg,10,177,28,0.9310781359672546,1.3169152736663818,-0.13562238216400146,0.9344140887260437,0.9362260103225708,0.014885226264595985,softsign_raw
ecg,10,178,184,0.778448760509491,1.1341333389282227,0.13962680101394653,0.8655799031257629,0.9565619230270386,0.03709305077791214,softsign_raw
ecg,10,179,56,0.9121412038803101,1.384101152420044,-0.28142833709716797,0.8678657412528992,0.9565619230270386,0.01715380884706974,softsign_raw
ecg,10,180,134,0.7940160036087036,1.1435081958770752,0.12634921073913574,0.8735641241073608,0.9040085077285767,0.03584887832403183,softsign_raw
ecg,10,181,6,0.8795968890190125,1.2739274501800537,-0.0842980146408081,0.8779964447021484,0.9040085077285767,0.009458767250180244,softsign_raw
ecg,10,182,89,1.013689398765564,1.4060651063919067,-0.24720489978790283,1.0034998655319214,0.9919047355651855,0.039228491485118866,softsign_raw
ecg,10,183,34,0.9694327116012573,1.317769169807434,-0.07950127124786377,0.9655643701553345,0.9705008268356323,0.006930716335773468,softsign_raw
ecg,10,184,123,0.910678505897522,1.3836829662322998,-0.2713507413864136,0.9008599519729614,0.9230520129203796,0.030805885791778564,softsign_raw
ecg,10,185,138,0.874459445476532,1.2549831867218018,0.04656189680099487,0.9530008435249329,0.9700601696968079,0.0396302156150341,softsign_raw
ecg,10,186,10,0.9394302368164062,1.3476802110671997,-0.0994877815246582,0.9569813013076782,0.9700601696968079,0.006986855063587427,softsign_raw
ecg,10,187,91,0.958426833152771,1.4275622367858887,-0.284038782119751,0.9636973142623901,0.9484031796455383,0.017981579527258873,softsign_raw
ecg,10,188,99,0.9837248921394348,1.4339042901992798,-0.284712553024292,0.9869817495346069,0.9883854985237122,0.021352356299757957,softsign_raw
ecg,10,189,108,0.9744710922241211,1.4473811388015747,-0.29818153381347656,0.9836574792861938,0.9822821617126465,0.04979526251554489,softsign_raw
ecg,10,190,120,0.9341163635253906,1.3750587701797485,-0.23994052410125732,0.9129956960678101,0.9233500361442566,0.023042108863592148,softsign_raw
ecg,10,191,138,0.9863553047180176,1.487106204032898,-0.28540802001953125,0.9491727948188782,1.0161820650100708,0.058700479567050934,softsign_raw
ecg,10,192,10,0.9297900199890137,1.3987306356430054,-0.1371694803237915,0.9547553062438965,1.0161820650100708,0.005715420935302973,softsign_raw
